"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 02:00","2012","06","06","02:00","12.6","","6.6","","67","","","","3","","11","","25.0","","100.99","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 03:00","2012","06","06","03:00","11.0","","6.8","","75","","","","35","","9","","25.0","","100.99","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 04:00","2012","06","06","04:00","11.2","","6.9","","75","","","","2","","6","","24.1","","101.03","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 05:00","2012","06","06","05:00","12.0","","7.2","","72","","","","36","","9","","48.3","","101.05","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 06:00","2012","06","06","06:00","12.4","","7.7","","73","","","","2","","15","","24.1","","101.07","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 07:00","2012","06","06","07:00","14.1","","8.3","","68","","","","4","","13","","24.1","","101.10","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 08:00","2012","06","06","08:00","15.3","","9.6","","69","","","","1","","7","","24.1","","101.14","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 09:00","2012","06","06","09:00","16.1","","9.6","","65","","","","2","","9","","24.1","","101.13","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 10:00","2012","06","06","10:00","17.6","","9.7","","60","","","","4","","11","","24.1","","101.12","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 11:00","2012","06","06","11:00","19.4","","9.4","","52","","","","5","","7","","24.1","","101.08","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 12:00","2012","06","06","12:00","19.8","","9.7","","52","","","","2","","9","","24.1","","101.05","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 13:00","2012","06","06","13:00","19.6","","9.6","","52","","","","","","0","","24.1","","101.01","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 14:00","2012","06","06","14:00","20.6","","9.8","","50","","","","15","","4","","48.3","","100.94","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 15:00","2012","06","06","15:00","20.3","","9.3","","49","","","","7","","7","","48.3","","100.89","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 16:00","2012","06","06","16:00","21.3","","8.2","","43","","","","2","","13","","48.3","","100.90","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 17:00","2012","06","06","17:00","20.6","","7.4","","42","","","","34","","11","","24.1","","100.91","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 18:00","2012","06","06","18:00","20.0","","7.6","","45","","","","3","","15","","24.1","","100.95","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 19:00","2012","06","06","19:00","18.9","","7.8","","48","","","","33","","15","","24.1","","101.00","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 20:00","2012","06","06","20:00","17.4","","9.6","","60","","","","36","","9","","24.1","","101.04","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 21:00","2012","06","06","21:00","16.3","","9.7","","65","","","","3","","11","","25.0","","101.04","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 22:00","2012","06","06","22:00","17.4","","9.3","","59","","","","4","","9","","25.0","","101.04","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-06 23:00","2012","06","06","23:00","17.1","","9.1","","59","","","","5","","11","","25.0","","101.05","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 00:00","2012","06","07","00:00","14.9","","9.0","","68","","","","36","","9","","25.0","","101.06","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 01:00","2012","06","07","01:00","13.3","","9.2","","76","","","","36","","7","","25.0","","101.06","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 02:00","2012","06","07","02:00","12.8","","9.4","","80","","","","3","","11","","25.0","","101.04","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 03:00","2012","06","07","03:00","12.3","","8.9","","80","","","","3","","17","","25.0","","101.02","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 04:00","2012","06","07","04:00","12.0","","8.3","","78","","","","3","","9","","24.1","","101.05","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 05:00","2012","06","07","05:00","11.3","","8.1","","81","","","","1","","11","","48.3","","101.11","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 06:00","2012","06","07","06:00","12.3","","8.4","","77","","","","2","","13","","48.3","","101.12","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 07:00","2012","06","07","07:00","13.9","","8.4","","69","","","","36","","4","","24.1","","101.13","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 08:00","2012","06","07","08:00","15.9","","9.2","","64","","","","5","","11","","24.1","","101.12","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 09:00","2012","06","07","09:00","17.5","","9.5","","59","","","","5","","6","","48.3","","101.09","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 10:00","2012","06","07","10:00","19.4","","9.6","","53","","","","34","","6","","48.3","","101.05","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 11:00","2012","06","07","11:00","20.1","","10.5","","54","","","","18","","7","","48.3","","101.02","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 12:00","2012","06","07","12:00","20.8","","10.1","","50","","","","18","","13","","48.3","","100.98","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 13:00","2012","06","07","13:00","21.6","","10.9","","51","","","","19","","11","","48.3","","100.92","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 14:00","2012","06","07","14:00","22.7","","9.4","","43","","","","19","","11","","48.3","","100.86","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 15:00","2012","06","07","15:00","22.3","","9.3","","43","","","","19","","13","","48.3","","100.80","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 16:00","2012","06","07","16:00","22.8","","9.2","","42","","","","22","","15","","48.3","","100.74","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 17:00","2012","06","07","17:00","22.6","","8.9","","42","","","","21","","11","","48.3","","100.69","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 18:00","2012","06","07","18:00","22.0","","7.9","","40","","","","21","","9","","48.3","","100.67","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 19:00","2012","06","07","19:00","22.2","","9.0","","43","","","","21","","11","","48.3","","100.67","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 20:00","2012","06","07","20:00","21.7","","9.4","","45","","","","20","","11","","24.1","","100.66","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 21:00","2012","06","07","21:00","18.6","","10.4","","59","","","","3","","30","","25.0","","100.74","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 22:00","2012","06","07","22:00","16.4","","11.6","","73","","","","6","","17","","25.0","","100.74","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-07 23:00","2012","06","07","23:00","16.3","","12.2","","77","","","","24","","17","","25.0","","100.78","","","","","","Rain"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 00:00","2012","06","08","00:00","15.9","","13.1","","83","","","","22","","13","","25.0","","100.68","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 01:00","2012","06","08","01:00","15.7","","12.9","","83","","","","22","","7","","25.0","","100.65","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 02:00","2012","06","08","02:00","15.3","","12.9","","86","","","","23","","11","","25.0","","100.60","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 03:00","2012","06","08","03:00","14.1","","11.7","","85","","","","24","","7","","25.0","","100.56","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 04:00","2012","06","08","04:00","13.9","","11.0","","83","","","","24","","7","","24.1","","100.58","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 05:00","2012","06","08","05:00","14.4","","11.2","","81","","","","25","","7","","48.3","","100.58","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 06:00","2012","06","08","06:00","16.2","","11.7","","75","","","","23","","17","","48.3","","100.58","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 07:00","2012","06","08","07:00","16.7","","11.3","","70","","","","23","","22","","48.3","","100.56","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 08:00","2012","06","08","08:00","17.3","","11.5","","69","","","","23","","22","","48.3","","100.54","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 09:00","2012","06","08","09:00","17.7","","12.6","","72","","","","28","","17","","24.1","","100.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 10:00","2012","06","08","10:00","18.3","","12.7","","70","","","","23","","13","","24.1","","100.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 11:00","2012","06","08","11:00","18.6","","12.9","","69","","","","27","","17","","24.1","","100.53","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 12:00","2012","06","08","12:00","19.5","","13.7","","69","","","","22","","17","","24.1","","100.46","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 13:00","2012","06","08","13:00","20.5","","14.4","","68","","","","22","","20","","24.1","","100.33","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 14:00","2012","06","08","14:00","20.2","","12.8","","62","","","","22","","17","","24.1","","100.25","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 15:00","2012","06","08","15:00","19.4","","12.8","","66","","","","30","","20","","12.9","","100.33","","","","","","Rain Showers"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 16:00","2012","06","08","16:00","18.4","","13.4","","73","","","","28","","4","","24.1","","100.22","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 17:00","2012","06","08","17:00","20.0","","14.3","","70","","","","34","","7","","24.1","","100.22","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 18:00","2012","06","08","18:00","19.0","","14.4","","75","","","","","","0","","24.1","","100.17","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 19:00","2012","06","08","19:00","19.0","","12.0","","64","","","","29","","15","","24.1","","100.28","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 20:00","2012","06","08","20:00","16.0","","9.9","","67","","","","32","","9","","24.1","","100.34","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 21:00","2012","06","08","21:00","14.1","","8.3","","68","","","","30","","9","","25.0","","100.41","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 22:00","2012","06","08","22:00","13.5","","7.8","","68","","","","30","","6","","25.0","","100.48","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-08 23:00","2012","06","08","23:00","12.0","","7.6","","74","","","","28","","9","","25.0","","100.50","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 00:00","2012","06","09","00:00","12.8","","8.0","","73","","","","30","","6","","25.0","","100.51","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 01:00","2012","06","09","01:00","12.9","","8.0","","72","","","","","","0","","25.0","","100.53","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 02:00","2012","06","09","02:00","12.2","","7.8","","74","","","","","","0","","25.0","","100.54","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 03:00","2012","06","09","03:00","11.5","","7.3","","75","","","","","","0","","25.0","","100.56","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 04:00","2012","06","09","04:00","10.0","","6.9","","81","","","","","","0","","25.0","","100.60","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 05:00","2012","06","09","05:00","11.1","","8.0","","81","","","","21","","6","","48.3","","100.68","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 06:00","2012","06","09","06:00","14.2","","9.4","","73","","","","","","0","","48.3","","100.71","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 07:00","2012","06","09","07:00","16.0","","9.7","","66","","","","29","","6","","48.3","","100.76","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 08:00","2012","06","09","08:00","18.4","","8.9","","54","","","","2","","4","","48.3","","100.79","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 09:00","2012","06","09","09:00","19.3","","7.8","","47","","","","","","0","","48.3","","100.81","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 10:00","2012","06","09","10:00","21.0","","10.1","","50","","","","25","","4","","48.3","","100.78","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 11:00","2012","06","09","11:00","21.2","","9.5","","47","","","","21","","15","","48.3","","100.76","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 12:00","2012","06","09","12:00","22.2","","9.2","","43","","","","22","","17","","48.3","","100.73","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 13:00","2012","06","09","13:00","23.0","","7.6","","37","","","","25","","19","","48.3","","100.71","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 14:00","2012","06","09","14:00","23.2","","7.2","","36","","","","26","","7","","48.3","","100.68","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 15:00","2012","06","09","15:00","23.8","","5.6","","31","","","","25","","20","","48.3","","100.67","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 16:00","2012","06","09","16:00","23.9","","6.5","","33","","","","27","","17","","48.3","","100.68","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 17:00","2012","06","09","17:00","23.8","","7.2","","34","","","","27","","17","","48.3","","100.69","","","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 18:00","2012","06","09","18:00","23.6","","7.1","","35","","","","26","","11","","48.3","","100.73","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 19:00","2012","06","09","19:00","21.8","","7.6","","40","","","","27","","9","","48.3","","100.75","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 20:00","2012","06","09","20:00","18.5","","8.2","","51","","","","30","","6","","48.3","","100.80","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 21:00","2012","06","09","21:00","19.4","","6.8","","44","","","","33","","6","","25.0","","100.87","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 22:00","2012","06","09","22:00","17.0","","6.6","","50","","","","32","","4","","25.0","","100.93","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-09 23:00","2012","06","09","23:00","16.9","","7.8","","55","","","","24","","4","","25.0","","100.97","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 00:00","2012","06","10","00:00","15.8","","9.2","","65","","","","24","","6","","25.0","","101.03","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 01:00","2012","06","10","01:00","15.6","","9.3","","66","","","","27","","4","","25.0","","101.07","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 02:00","2012","06","10","02:00","13.7","","9.9","","78","","","","","","0","","25.0","","101.08","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 03:00","2012","06","10","03:00","14.3","","11.6","","84","","","","24","","4","","25.0","","101.11","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 04:00","2012","06","10","04:00","12.4","","10.3","","87","","","","36","","4","","25.0","","101.15","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 05:00","2012","06","10","05:00","13.9","","9.1","","73","","","","3","","6","","48.3","","101.24","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 06:00","2012","06","10","06:00","16.6","","9.6","","63","","","","","","0","","48.3","","101.36","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 07:00","2012","06","10","07:00","18.0","","8.8","","55","","","","32","","4","","48.3","","101.42","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 08:00","2012","06","10","08:00","20.2","","9.5","","50","","","","2","","6","","48.3","","101.45","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 09:00","2012","06","10","09:00","21.2","","10.3","","50","","","","3","","6","","48.3","","101.45","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 10:00","2012","06","10","10:00","23.5","","11.8","","48","","","","16","","7","","48.3","","101.42","","26","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 11:00","2012","06","10","11:00","24.6","","7.4","","33","","","","12","","7","","48.3","","101.45","","25","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 12:00","2012","06","10","12:00","25.4","","7.8","","33","","","","17","","7","","48.3","","101.41","","26","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 13:00","2012","06","10","13:00","25.5","","5.8","","28","","","","14","","11","","48.3","","101.38","","25","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 14:00","2012","06","10","14:00","26.5","","5.9","","27","","","","12","","6","","48.3","","101.40","","26","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 15:00","2012","06","10","15:00","26.5","","9.2","","34","","","","18","","6","","48.3","","101.42","","27","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 16:00","2012","06","10","16:00","26.8","","10.7","","37","","","","32","","6","","48.3","","101.41","","28","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 17:00","2012","06","10","17:00","26.6","","10.0","","35","","","","11","","6","","48.3","","101.37","","28","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 18:00","2012","06","10","18:00","26.5","","9.3","","34","","","","9","","15","","48.3","","101.39","","27","","","","Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 19:00","2012","06","10","19:00","26.0","","9.0","","34","","","","8","","9","","48.3","","101.47","","27","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 20:00","2012","06","10","20:00","25.3","","7.5","","32","","","","10","","9","","48.3","","101.47","","26","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 21:00","2012","06","10","21:00","22.8","","8.4","","40","","","","12","","7","","25.0","","101.51","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 22:00","2012","06","10","22:00","22.7","","8.9","","41","","","","11","","9","","25.0","","101.50","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-10 23:00","2012","06","10","23:00","23.0","","8.9","","41","","","","11","","11","","25.0","","101.50","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-11 00:00","2012","06","11","00:00","21.7","","9.0","","44","","","","11","","6","","25.0","","101.49","","","","","","Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-11 01:00","2012","06","11","01:00","20.4","","9.2","","49","","","","","","0","","25.0","","101.45","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-11 02:00","2012","06","11","02:00","18.9","","10.5","","58","","","","35","","7","","25.0","","101.47","","","","","","Mainly Clear"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-11 03:00","2012","06","11","03:00","18.5","","10.9","","61","","","","3","","9","","25.0","","101.45","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-11 04:00","2012","06","11","04:00","18.1","","10.7","","62","","","","3","","11","","24.1","","101.47","","","","","","Mostly Cloudy"
"-73.75","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","7025250","2012-06-11 05:00","2012","06","11","05:00","17.5","","11.8","","69","","","","3","","11","","24.1","","101.54","","","","","","Mainly Clear"
